DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
DHENKANAL,1902,0.0,0.0,0.8,115.5,120.1,170.4,587.2,393.8,192.4,44.3,15.7,26.2,1666.5,0.0,236.4,1343.8,86.2
DHENKANAL,1903,56.4,28.5,3.8,4.4,109.0,162.7,402.8,314.2,228.7,237.5,60.3,0.6,1608.9,84.9,117.2,1108.3,298.5
DHENKANAL,1904,0.2,15.1,22.2,0.0,92.5,291.2,263.2,319.9,245.1,109.0,0.1,2.0,1360.7,15.3,114.7,1119.5,111.2
DHENKANAL,1905,43.3,5.3,79.1,44.8,106.2,102.6,298.1,271.0,364.5,41.1,0.0,2.9,1358.9,48.5,230.1,1036.3,44.0
DHENKANAL,1906,21.6,56.5,36.9,7.4,80.8,286.2,340.4,273.9,254.7,80.3,8.6,9.7,1456.9,78.1,125.1,1155.1,98.6
DHENKANAL,1907,0.0,27.9,77.8,116.4,31.4,191.9,265.1,541.3,245.9,16.4,17.0,22.5,1553.6,27.9,225.7,1244.2,55.8
DHENKANAL,1908,30.5,0.0,27.3,23.0,30.1,317.7,331.2,528.6,198.0,33.5,0.0,0.0,1519.9,30.5,80.4,1375.5,33.5
DHENKANAL,1909,10.0,7.6,10.8,149.6,86.4,214.8,304.3,183.8,170.7,27.6,4.4,70.3,1240.4,17.7,246.8,873.6,102.4
DHENKANAL,1910,7.4,0.0,0.0,39.7,60.6,233.6,380.9,426.8,298.4,262.6,2.9,0.0,1713.0,7.4,100.3,1339.7,265.5
DHENKANAL,1911,0.0,5.9,45.2,35.8,81.2,375.0,126.4,214.4,318.5,55.7,9.4,6.3,1273.9,5.9,162.2,1034.4,71.4
DHENKANAL,1912,0.7,69.8,0.4,77.2,33.6,163.1,349.4,476.6,238.2,91.1,45.4,0.0,1545.5,70.5,111.2,1227.3,136.5
DHENKANAL,1913,0.8,49.1,13.0,19.3,112.8,229.1,463.0,288.6,154.2,101.9,20.4,1.0,1453.5,49.9,145.2,1135.0,123.3
DHENKANAL,1914,0.0,38.3,22.3,51.7,218.7,259.4,422.6,317.1,394.9,21.4,6.5,2.2,1755.0,38.3,292.7,1394.0,30.0
DHENKANAL,1915,10.9,17.5,32.6,24.6,86.0,122.5,226.9,261.7,230.7,239.8,175.4,0.0,1428.9,28.5,143.3,841.8,415.3
DHENKANAL,1916,0.0,0.1,0.0,47.5,58.7,267.5,220.8,335.9,189.6,192.7,91.1,0.0,1403.9,0.1,106.1,1013.9,283.8
DHENKANAL,1917,0.0,75.4,30.2,17.7,58.6,262.8,274.8,275.0,276.5,337.3,11.9,0.0,1620.1,75.4,106.6,1089.0,349.2
DHENKANAL,1918,7.0,0.0,32.8,49.0,153.9,209.2,149.1,188.8,161.5,1.6,6.2,11.7,970.7,7.0,235.7,708.5,19.5
DHENKANAL,1919,62.2,36.6,10.9,23.1,70.6,309.7,327.4,464.0,147.8,102.6,85.8,0.3,1641.0,98.8,104.5,1248.8,188.8
DHENKANAL,1920,0.0,7.7,61.8,48.7,84.5,234.6,483.5,278.9,240.7,52.8,0.1,0.0,1493.3,7.7,195.1,1237.6,52.9
DHENKANAL,1921,37.5,9.7,0.0,22.7,10.0,211.7,342.2,208.5,342.2,73.1,5.9,0.0,1263.5,47.2,32.6,1104.6,79.1
DHENKANAL,1922,22.3,0.0,0.4,6.1,62.9,278.7,469.7,184.6,190.9,76.1,21.9,0.0,1313.7,22.3,69.5,1124.0,98.0
DHENKANAL,1923,0.0,62.0,5.6,31.2,42.8,92.2,210.4,234.1,256.7,110.5,53.0,0.6,1099.1,62.0,79.7,793.3,164.1
DHENKANAL,1924,36.1,8.9,0.0,12.2,121.2,94.3,201.8,290.6,229.1,95.8,160.1,0.4,1250.4,45.0,133.4,815.8,256.3
DHENKANAL,1925,1.5,0.0,16.5,43.5,89.9,364.3,478.5,365.7,248.2,133.9,2.8,6.6,1751.4,1.5,149.9,1456.7,143.3
DHENKANAL,1926,29.1,10.3,78.2,31.5,93.9,104.9,254.2,578.4,339.9,100.4,0.0,0.0,1620.9,39.5,203.6,1277.4,100.4
DHENKANAL,1927,8.0,14.9,4.8,49.5,89.8,214.3,374.3,446.0,151.5,117.3,21.7,0.0,1492.1,23.0,144.1,1186.0,139.0
DHENKANAL,1928,0.3,0.5,6.0,97.6,71.0,264.9,415.3,209.4,182.5,222.8,0.1,0.0,1470.3,0.8,174.5,1072.1,222.9
DHENKANAL,1929,2.9,28.0,0.0,40.0,51.1,162.7,411.5,437.7,207.1,126.3,0.0,11.5,1478.7,30.9,91.0,1218.9,137.8
DHENKANAL,1930,0.0,15.6,2.2,37.2,54.9,183.0,293.7,308.1,281.3,56.0,152.9,0.0,1384.8,15.6,94.2,1066.1,208.9
DHENKANAL,1931,3.5,31.4,20.6,44.8,40.5,76.3,245.2,526.7,206.3,303.4,66.1,0.9,1565.7,34.9,105.8,1054.5,370.4
DHENKANAL,1932,0.0,82.0,15.7,46.3,67.1,179.7,453.3,234.8,234.5,37.9,136.2,0.0,1487.3,82.0,129.0,1102.3,174.1
DHENKANAL,1933,9.6,80.0,5.2,36.3,194.5,237.4,421.8,391.0,295.6,107.6,2.9,9.4,1791.3,89.6,236.0,1345.9,119.9
DHENKANAL,1934,0.0,9.1,12.8,10.1,39.1,190.0,378.6,479.5,306.3,78.6,17.5,0.7,1522.4,9.1,62.0,1354.4,96.8
DHENKANAL,1935,0.3,7.8,10.6,54.3,10.9,131.8,521.1,185.9,314.4,7.6,1.6,0.3,1246.4,8.1,75.7,1153.1,9.4
DHENKANAL,1936,11.5,23.8,11.1,1.4,194.5,617.0,341.8,401.3,234.9,248.6,13.0,0.0,2098.9,35.3,207.0,1595.0,261.7
DHENKANAL,1937,0.0,61.6,37.4,57.0,90.9,223.3,424.3,163.4,275.7,40.1,0.0,0.0,1373.7,61.6,185.3,1086.6,40.1
DHENKANAL,1938,8.5,1.6,41.2,32.4,137.1,244.3,221.0,319.0,199.6,250.3,29.5,0.0,1484.6,10.1,210.7,983.9,279.8
DHENKANAL,1939,7.2,5.3,29.8,36.2,24.7,126.4,456.2,250.4,203.7,230.4,15.6,2.0,1387.8,12.5,90.7,1036.7,247.9
DHENKANAL,1940,0.0,42.0,67.0,23.1,251.1,295.4,547.0,389.3,157.2,48.5,7.4,6.0,1834.0,42.0,341.2,1388.9,61.9
DHENKANAL,1941,34.4,0.0,4.1,38.1,103.3,255.7,421.5,203.0,262.9,165.2,24.9,0.0,1513.1,34.4,145.5,1143.1,190.1
DHENKANAL,1942,10.8,10.3,0.1,25.1,22.5,152.7,366.2,365.6,207.0,15.2,89.1,0.0,1264.7,21.1,47.7,1091.5,104.4
DHENKANAL,1943,25.7,0.9,1.8,50.5,38.8,172.0,381.2,281.6,332.5,72.6,3.4,0.0,1361.1,26.6,91.1,1167.3,76.1
DHENKANAL,1944,41.3,109.8,63.4,55.9,64.5,179.7,518.1,402.1,197.1,97.2,0.0,0.0,1729.1,151.1,183.8,1297.0,97.2
DHENKANAL,1945,26.1,6.3,0.0,46.3,61.9,135.5,432.8,250.8,347.0,153.6,0.1,6.0,1466.3,32.5,108.1,1166.0,159.7
DHENKANAL,1946,0.0,0.0,11.6,123.7,93.3,268.3,395.7,543.6,233.5,141.6,34.1,0.3,1845.7,0.0,228.7,1441.1,176.0
DHENKANAL,1947,15.7,11.0,2.3,12.9,26.0,190.9,333.4,449.0,195.6,152.0,8.0,49.2,1446.0,26.7,41.1,1169.0,209.2
DHENKANAL,1948,40.5,65.7,10.3,91.7,69.8,217.4,242.1,209.0,163.1,81.0,65.8,0.0,1256.2,106.2,171.7,831.6,146.8
DHENKANAL,1949,4.9,3.4,0.4,35.9,51.1,84.2,235.6,290.9,306.7,211.8,0.0,0.0,1224.9,8.3,87.5,917.3,211.8
DHENKANAL,1950,0.0,23.5,91.0,1.5,47.0,226.5,307.4,318.5,256.4,178.9,0.0,23.5,139.5,1108.8
DHENKANAL,1952,0.0,3.8,40.3,58.1,67.5,260.8,268.0,380.0,247.7,154.1,0.0,0.0,1480.1,3.8,165.8,1156.4,154.1
DHENKANAL,1954,0.0,18.5,8.6,9.4,76.6,294.5,179.4,264.3,291.9,126.6,0.0,4.2,1273.9,18.5,94.6,1030.0,130.8
DHENKANAL,1955,0.0,0.6,11.9,34.8,140.6,195.4,165.7,291.5,413.5,293.2,83.1,2.1,1632.4,0.6,187.2,1066.1,378.4
DHENKANAL,1956,6.1,84.2,28.4,0.0,163.4,376.0,366.5,320.6,330.4,332.4,0.0,0.0,2008.0,90.3,191.8,1393.6,332.4
DHENKANAL,1957,0.0,9.6,15.8,1.8,85.6,232.4,342.0,448.2,238.2,42.3,0.0,0.0,1416.0,9.6,103.2,1260.8,42.3
DHENKANAL,1958,0.0,51.6,0.0,0.0,34.0,223.9,213.9,310.1,420.1,204.2,38.1,0.0,1495.9,51.6,34.0,1168.0,242.3
DHENKANAL,1967,53.4,0.0,69.0,76.9,18.7,244.2,297.4,214.3,167.3,18.8,0.0,2.4,1162.4,53.4,164.6,923.3,21.2
DHENKANAL,1970,0.0,37.5,57.9,28.5,17.3,336.2,297.7,290.1,204.2,80.8,0.8,0.0,1350.9,37.5,103.6,1128.2,81.5
DHENKANAL,1971,8.2,29.0,9.9,53.6,43.8,282.5,303.8,400.2,202.4,222.7,1.3,37.2,107.3,1188.9
DHENKANAL,1973,0.0,5.7,63.7,3.7,76.2,81.5,414.9,430.6,201.6,176.1,15.4,9.0,1478.3,5.7,143.6,1128.5,200.4
DHENKANAL,1974,0.0,0.0,36.4,19.7,71.9,141.2,245.1,135.5,96.0,0.0,0.0,0.0,127.9,96.0
DHENKANAL,1975,0.0,9.2,30.6,36.8,11.0,298.9,263.8,481.7,212.3,203.9,16.5,0.0,1564.8,9.2,78.5,1256.7,220.4
DHENKANAL,1976,7.8,34.9,52.4,96.0,225.8,354.5,89.6,3.5,52.6,765.9
DHENKANAL,1977,0.0,6.6,0.0,36.6,221.8,396.6,249.3,214.5,33.6,6.6,1082.3
DHENKANAL,1978,18.0,56.6,14.8,68.6,122.2,348.8,442.2,159.6,160.7,21.0,140.0,1072.8
DHENKANAL,1979,2.4,1.6,0.0,77.6,36.3,201.2,268.4,259.6,176.0,21.0,0.0,2.2,1046.4,4.0,113.9,905.3,23.2
DHENKANAL,1980,2.0,0.0,81.5,6.0,81.0,326.2,309.8,339.6,212.1,56.2,0.0,2.4,1416.8,2.0,168.5,1187.7,58.6
DHENKANAL,1981,6.7,3.9,50.1,58.1,91.2,223.8,184.6,317.2,242.5,21.5,0.0,0.0,1199.5,10.6,199.4,968.1,21.5
DHENKANAL,1982,0.0,50.1,186.4,16.9,79.0,298.7,192.2,454.1,161.8,37.1,0.9,0.0,1477.2,50.1,282.4,1106.7,38.0
DHENKANAL,1983,0.0,64.5,69.1,57.4,77.4,256.6,216.7,430.7,458.3,95.3,0.0,0.0,1725.9,64.5,203.9,1362.2,95.3
DHENKANAL,1984,1.0,1.2,0.0,15.5,25.9,179.3,302.5,442.7,152.4,53.2,0.0,0.0,1173.7,2.1,41.4,1076.9,53.2
DHENKANAL,1985,25.7,65.2,9.5,33.9,37.3,266.3,297.8,439.4,319.1,240.3,0.0,0.0,1734.5,90.9,80.7,1322.5,240.3
DHENKANAL,1986,23.7,8.6,14.3,67.7,134.6,315.0,420.5,314.7,195.6,128.2,57.8,15.1,1695.6,32.2,216.6,1245.7,201.1
DHENKANAL,1987,0.5,0.3,5.3,23.7,41.8,153.9,423.6,228.9,115.9,57.7,110.7,0.6,1162.8,0.8,70.8,922.3,168.9
DHENKANAL,1988,0.0,42.4,29.5,85.3,50.9,281.5,316.5,298.0,339.2,72.8,1.7,0.0,1517.7,42.4,165.6,1235.2,74.4
DHENKANAL,1989,0.0,0.0,0.3,5.1,110.5,296.9,336.9,369.1,223.7,29.9,0.0,0.0,1372.4,0.0,115.9,1226.6,29.9
DHENKANAL,1990,0.0,52.8,121.2,82.1,106.0,243.6,273.7,420.8,184.0,262.8,226.3,0.2,1973.4,52.8,309.3,1122.0,489.3
DHENKANAL,1991,9.7,0.6,29.6,31.9,38.5,220.6,561.4,478.1,187.1,57.4,67.4,26.6,1709.0,10.2,100.0,1447.3,151.5
DHENKANAL,1992,6.8,25.0,0.0,15.8,95.1,186.7,452.0,370.5,236.3,58.9,0.1,0.0,1447.2,31.8,110.9,1245.5,59.0
DHENKANAL,1994,0.0,44.0,0.0,148.0,33.0,389.0,640.0,587.0,332.0,158.0,0.0,0.0,2331.0,44.0,181.0,1948.0,158.0
DHENKANAL,1995,54.0,35.0,22.0,0.0,535.0,360.0,498.2,427.0,350.0,150.0,205.0,89.0,557.0,1635.2
DHENKANAL,1996,0.0,223.0,289.0,255.3,120.3,9.0,0.0,887.7
DHENKANAL,1997,11.0,2.5,26.5,148.0,55.6,178.5,316.3,454.5,196.4,8.0,1.5,61.0,1459.8,13.5,230.1,1145.7,70.5
DHENKANAL,1998,5.0,4.0,60.0,158.0,28.5,355.8,208.0,293.5,106.6,38.0,0.0,9.0,246.5,144.6
DHENKANAL,1999,0.0,0.0,0.0,0.5,311.0,12.0,0.0,0.0
DHENKANAL,2000,0.0,17.0,0.0,3.0,173.0,255.0,348.0,152.0,9.0,0.0,0.0,17.0,928.0,9.0
DHENKANAL,2001,0.0,0.0,53.4,7.1,48.3,198.9,632.9,403.2,121.6,131.1,8.6,0.0,1605.0,0.0,108.8,1356.6,139.7
DHENKANAL,2002,12.6,0.0,1.9,29.3,104.7,211.0,134.5,323.4,167.4,22.5,5.6,0.0,1012.8,12.6,135.9,836.3,28.0
DHENKANAL,2003,0.0,11.3,2.1,12.3,27.8,189.5,321.6,412.8,241.4,336.4,7.2,14.8,1577.1,11.3,42.2,1165.2,358.4
DHENKANAL,2004,2.8,21.1,15.8,38.9,26.6,142.9,341.1,232.1,112.2,138.9,0.0,0.0,1072.4,23.9,81.3,828.3,138.9
DHENKANAL,2005,24.0,0.0,29.8,14.4,63.2,206.2,675.6,165.1,305.7,242.3,8.4,0.0,1734.7,24.0,107.3,1352.7,250.7
DHENKANAL,2006,0.0,0.0,28.6,25.2,96.5,134.9,273.2,506.2,278.7,34.6,6.3,0.0,1384.2,0.0,150.3,1193.0,40.9
DHENKANAL,2007,0.0,17.4,0.0,5.9,51.7,226.0,260.3,268.0,420.6,37.5,5.2,0.0,1292.6,17.4,57.6,1175.0,42.6
DHENKANAL,2008,71.4,4.3,7.6,16.8,57.6,297.1,262.0,346.9,317.7,19.8,0.0,0.0,1401.1,75.8,81.9,1223.7,19.8
DHENKANAL,2009,46.4,0.0,5.2,0.0,107.4,87.8,640.9,226.1,126.3,178.3,12.7,0.0,1431.2,46.4,112.6,1081.1,191.0
DHENKANAL,2010,0.0,0.0,10.1,13.2,116.1,183.9,206.1,217.5,184.1,117.8,9.5,42.8,1101.2,0.0,139.4,791.6,170.1
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
GAJAPATI,1901,30.7,30.8,48.9,27.0,126.0,70.8,209.1,225.6,251.4,164.4,154.5,0.0,1338.9,61.5,201.9,756.8,318.9
GAJAPATI,1902,19.3,0.0,10.4,55.5,74.5,129.6,291.6,404.5,250.6,69.3,22.6,20.0,1347.8,19.3,140.4,1076.3,111.9
GAJAPATI,1903,0.0,34.0,0.0,21.0,159.7,145.5,406.0,269.0,206.3,192.4,90.5,6.5,1531.0,34.0,180.8,1026.8,289.4
GAJAPATI,1904,0.2,4.1,35.5,11.8,150.4,319.0,240.7,356.8,246.0,291.4,0.0,1.9,1657.8,4.2,197.8,1162.4,293.3
GAJAPATI,1905,4.0,26.9,97.7,115.6,144.6,178.0,275.4,355.7,382.0,76.0,0.0,0.0,1655.7,30.8,357.9,1191.0,76.0
GAJAPATI,1906,2.0,79.0,28.4,24.9,47.0,231.2,434.8,277.1,282.4,150.6,15.5,20.5,1593.3,81.1,100.3,1225.5,186.5
GAJAPATI,1907,0.0,10.8,45.8,130.5,189.9,196.6,216.5,341.3,265.0,19.0,26.2,28.5,1470.0,10.8,366.2,1019.3,73.7
GAJAPATI,1908,42.6,0.4,21.9,28.6,109.0,126.0,156.8,269.8,311.4,148.1,0.0,0.0,1214.4,43.0,159.5,863.9,148.1
GAJAPATI,1909,0.0,2.5,0.0,147.6,122.7,290.9,635.0,183.9,190.9,86.1,0.4,93.4,1753.3,2.5,270.3,1300.8,179.9
GAJAPATI,1910,0.0,11.6,10.1,96.1,111.5,351.3,363.2,306.0,144.4,196.3,13.6,0.0,1603.9,11.6,217.7,1164.8,209.9
GAJAPATI,1911,0.0,0.0,33.0,58.6,40.3,289.0,184.1,331.3,429.9,83.2,13.2,20.6,1483.1,0.0,131.9,1234.3,117.0
GAJAPATI,1912,0.0,68.1,18.7,45.5,138.4,221.2,242.8,478.7,283.8,91.3,77.5,0.0,1665.8,68.1,202.6,1226.5,168.8
GAJAPATI,1913,0.0,26.8,11.6,15.0,229.9,242.4,315.0,152.3,161.5,304.8,35.3,1.4,1495.9,26.8,256.5,871.1,341.5
GAJAPATI,1914,0.0,5.3,22.8,135.6,295.0,390.2,222.9,415.4,383.8,68.6,0.0,0.0,1939.5,5.3,453.3,1412.3,68.6
GAJAPATI,1915,20.0,24.1,31.2,42.7,115.3,164.4,156.4,220.2,189.3,279.3,98.4,0.0,1341.3,44.1,189.1,730.3,377.8
GAJAPATI,1916,0.0,0.0,11.4,71.9,103.7,199.1,307.4,240.8,447.5,413.3,80.8,0.0,1875.8,0.0,187.1,1194.8,494.0
GAJAPATI,1917,0.0,15.5,26.6,56.2,143.3,276.8,199.1,344.3,460.9,237.4,46.2,2.4,1808.6,15.5,226.0,1281.1,286.0
GAJAPATI,1918,3.8,0.0,64.8,55.4,96.2,159.6,242.6,396.7,275.0,41.2,3.8,3.8,216.4,1073.8
GAJAPATI,1919,18.3,160.6,0.0,32.6,76.3,195.9,316.4,494.8,124.3,189.4,198.4,3.2,1810.1,178.9,108.9,1131.3,391.0
GAJAPATI,1920,36.2,29.5,40.6,58.8,50.2,229.9,176.9,203.4,234.0,105.8,0.0,0.0,1165.3,65.7,149.6,844.2,105.8
GAJAPATI,1921,36.5,0.0,0.0,42.8,102.1,269.5,227.7,213.1,316.8,94.5,0.0,0.0,1302.8,36.5,144.9,1027.0,94.5
GAJAPATI,1922,49.5,0.0,2.3,19.4,91.8,167.3,221.6,217.5,243.0,172.8,53.4,0.0,1238.6,49.5,113.4,849.4,226.2
GAJAPATI,1923,0.0,25.3,8.6,73.5,34.3,92.3,224.5,179.4,232.4,188.4,298.0,0.0,1356.8,25.3,116.4,728.7,486.4
GAJAPATI,1924,0.0,0.0,0.0,15.8,119.9,76.2,149.9,310.0,275.3,239.0,290.5,0.0,1476.7,0.0,135.7,811.4,529.6
GAJAPATI,1925,0.0,0.0,9.6,43.7,262.3,252.8,302.8,537.3,241.0,245.0,3.8,0.0,1898.3,0.0,315.7,1333.8,248.8
GAJAPATI,1926,26.8,16.6,59.4,103.1,88.7,120.1,293.8,390.3,183.8,65.9,0.0,0.0,1348.6,43.5,251.2,988.0,65.9
GAJAPATI,1927,0.0,11.6,2.5,2.5,133.5,387.9,189.9,452.1,133.9,135.2,37.8,0.0,1487.0,11.6,138.6,1163.8,172.9
GAJAPATI,1928,0.0,0.0,32.6,46.1,125.4,246.1,308.5,204.3,156.4,284.3,0.6,0.0,1404.4,0.0,204.2,915.2,285.0
GAJAPATI,1929,9.7,28.5,3.1,51.0,99.7,261.3,128.5,223.5,201.0,315.5,0.0,6.2,1327.9,38.2,153.7,814.3,321.7
GAJAPATI,1930,0.0,24.1,19.2,40.7,48.0,236.9,272.0,143.5,288.3,99.8,110.8,0.0,1283.4,24.1,108.0,940.7,210.6
GAJAPATI,1931,0.0,12.2,11.3,70.9,55.8,45.7,133.1,348.5,180.7,266.7,105.4,0.0,1230.2,12.2,138.0,708.0,372.1
GAJAPATI,1932,0.0,36.6,4.3,81.5,74.8,78.8,340.4,259.0,145.4,59.5,296.7,0.0,1377.0,36.6,160.6,823.5,356.2
GAJAPATI,1933,13.6,1.4,23.2,49.2,191.9,203.6,234.7,297.1,388.0,320.2,53.0,11.8,1787.6,15.0,264.3,1123.4,384.9
GAJAPATI,1934,0.0,0.5,14.5,35.2,64.7,262.3,358.0,310.8,208.7,59.3,52.1,0.1,1366.1,0.5,114.5,1139.7,111.5
GAJAPATI,1935,0.0,0.0,18.9,68.8,51.3,124.7,237.9,178.0,200.8,34.5,0.0,0.0,914.9,0.0,139.0,741.4,34.5
GAJAPATI,1936,48.7,86.4,35.5,19.3,191.6,316.3,331.6,332.4,208.1,106.2,46.8,4.9,1727.8,135.0,246.4,1188.4,157.9
GAJAPATI,1937,0.0,50.5,52.8,88.9,97.1,127.5,263.4,308.9,262.0,107.1,0.0,0.0,1358.2,50.5,238.9,961.8,107.1
GAJAPATI,1938,0.1,11.4,63.7,76.5,150.6,204.3,205.0,186.1,251.0,317.2,41.9,1.2,1508.9,11.5,290.9,846.3,360.3
GAJAPATI,1939,3.1,0.0,64.7,35.1,18.7,202.2,183.3,241.5,183.1,245.3,7.5,8.0,1192.5,3.1,118.5,810.0,260.8
GAJAPATI,1940,0.0,20.5,84.1,113.3,250.3,276.1,134.1,334.2,177.6,74.9,34.1,3.6,1502.7,20.5,447.7,922.0,112.6
GAJAPATI,1941,7.4,0.0,30.3,49.8,93.2,263.7,196.8,133.3,142.5,264.0,14.9,0.0,1195.9,7.4,173.3,736.2,279.0
GAJAPATI,1942,0.0,0.0,0.0,175.0,370.3,275.6,249.1,90.7,131.4,0.0,0.0,1070.0,222.1
GAJAPATI,1943,23.9,0.0,24.2,92.4,91.4,228.3,220.3,202.1,174.0,153.7,67.7,0.0,1278.0,23.9,207.9,824.7,221.5
GAJAPATI,1944,16.2,47.8,101.9,90.6,56.6,123.0,260.3,286.7,110.6,101.2,19.4,0.0,1214.3,64.0,249.1,780.7,120.6
GAJAPATI,1945,4.8,0.0,0.0,85.0,39.2,64.5,145.2,271.5,288.0,322.7,10.6,63.9,1295.5,4.8,124.2,769.2,397.3
GAJAPATI,1946,0.0,0.0,11.2,158.0,57.5,162.5,299.1,180.1,205.6,121.2,14.7,0.0,1209.9,0.0,226.7,847.3,135.9
GAJAPATI,1947,53.1,0.0,21.9,78.9,124.6,223.8,198.3,225.6,219.2,121.6,45.5,105.1,1417.6,53.1,225.4,866.9,272.1
GAJAPATI,1948,0.3,34.1,24.3,69.2,22.9,103.8,201.1,282.2,226.8,92.4,85.6,0.0,1142.6,34.5,116.3,813.8,178.0
GAJAPATI,1949,0.0,5.2,0.0,104.5,48.3,195.0,180.4,316.5,568.2,464.6,0.0,5.2,152.9,1260.1
GAJAPATI,1950,0.0,77.4,114.1,99.8,329.1,209.6,59.5,49.2,138.7,698.0
GAJAPATI,1952,0.1,11.4,38.0,85.5,66.3,182.5,274.8,214.3,373.5,292.2,4.6,0.3,1543.7,11.5,189.8,1045.2,297.1
GAJAPATI,1954,0.3,0.0,24.3,62.5,72.4,162.4,188.8,306.5,311.4,192.2,0.0,12.4,1333.3,0.3,159.2,969.1,204.6
GAJAPATI,1955,0.0,0.0,8.7,70.2,91.7,179.9,168.4,308.4,352.0,346.6,114.0,0.1,1639.9,0.0,170.7,1008.6,460.6
GAJAPATI,1956,2.5,0.0,11.8,82.7,107.5,290.3,340.9,256.6,251.5,366.3,7.6,0.0,1717.7,2.5,202.0,1139.3,373.9
GAJAPATI,1957,21.5,41.3,19.7,5.1,37.9,310.4,217.8,503.8,326.1,53.7,0.0,0.0,1537.3,62.8,62.7,1358.1,53.7
GAJAPATI,1958,17.8,25.4,68.6,27.9,79.3,74.3,284.7,234.5,371.5,300.5,104.8,0.0,1589.3,43.2,175.8,965.0,405.4
GAJAPATI,1967,62.5,18.5,83.4,46.2,114.3,210.3,246.9,420.4,372.0,0.0,5.6,10.4,1590.7,81.0,243.9,1249.7,16.0
GAJAPATI,1968,27.0,47.5,104.2,194.2,524.7,385.6,407.2,534.8,356.6,53.2,1.8,0.2,2637.0,74.5,823.1,1684.2,55.2
GAJAPATI,1970,12.6,17.5,123.8,270.9,404.6,318.7,317.3,81.5,2.4,0.0,30.1,1311.4,83.9
GAJAPATI,1971,7.4,0.0,38.0,93.2,232.0,191.6,427.8,215.8,452.7,7.6,131.1,1067.2
GAJAPATI,1973,0.0,15.5,47.8,9.1,139.7,171.1,326.8,258.5,336.4,599.2,15.4,13.4,1932.9,15.5,196.6,1092.8,628.0
GAJAPATI,1974,0.0,0.0,38.6,29.6,95.1,170.7,303.1,397.6,178.2,161.3,12.7,0.0,1386.8,0.0,163.3,1049.6,173.9
GAJAPATI,1975,0.0,15.1,14.6,52.8,17.3,277.4,249.4,582.0,312.4,156.7,15.1,84.7,1421.2
GAJAPATI,1976,0.0,77.8,155.4,327.7,391.2,150.2,1024.5
GAJAPATI,1977,0.6,9.0,17.5,194.5,257.3,146.7,243.3,9.6,841.8
GAJAPATI,1978,93.8,57.6,148.0,328.7,348.5,143.3,29.0,1.4,968.5
GAJAPATI,1979,11.1,39.0,19.9,30.6,71.7,278.1,235.4,246.9,193.6,86.8,5.6,13.4,1232.1,50.2,122.2,953.9,105.8
GAJAPATI,1980,2.3,10.6,29.8,75.6,42.1,365.7,240.2,225.3,338.7,173.0,3.7,19.9,1526.9,13.0,147.4,1169.9,196.5
GAJAPATI,1981,23.7,7.1,167.8,40.9,168.5,190.7,195.7,349.9,315.1,49.6,3.3,1.0,1513.3,30.8,377.2,1051.4,53.9
GAJAPATI,1982,7.3,33.7,30.0,133.1,85.3,164.9,421.1,244.7,187.8,149.1,28.5,0.0,1485.6,41.0,248.5,1018.5,177.6
GAJAPATI,1984,7.4,21.2,4.9,113.3,51.7,267.4,291.1,254.0,124.4,70.0,0.0,0.0,1205.4,28.6,169.9,936.9,70.0
GAJAPATI,1985,25.8,29.0,14.4,43.0,55.8,237.0,181.3,237.9,299.6,203.0,1.3,0.0,1328.2,54.8,113.2,955.9,204.3
GAJAPATI,1986,3.5,56.5,6.0,43.9,198.2,156.0,322.0,259.1,153.9,229.1,233.9,7.0,1669.1,60.0,248.1,891.0,470.0
GAJAPATI,1987,20.7,5.3,61.3,65.4,114.7,160.0,149.0,113.2,114.4,223.3,141.6,0.8,1169.7,26.0,241.4,536.6,365.7
GAJAPATI,1988,0.0,53.0,16.0,113.2,155.5,209.7,188.4,191.7,461.0,68.7,1.0,0.0,1458.1,53.0,284.6,1050.8,69.7
GAJAPATI,1989,0.0,0.0,70.0,6.9,56.0,323.1,174.4,260.8,129.3,69.1,0.0,0.0,132.9,887.6
GAJAPATI,1990,1.5,81.5,166.5,24.2,456.3,158.0,150.6,404.7,199.4,211.8,251.3,2.7,2108.5,83.0,647.0,912.7,465.8
GAJAPATI,1991,19.8,1.0,14.6,45.1,46.6,164.5,463.8,173.4,306.4,110.9,77.0,0.0,1423.2,20.8,106.3,1108.1,187.9
GAJAPATI,1992,11.1,41.6,0.0,22.5,67.3,160.0,392.5,167.4,223.8,172.9,21.4,0.0,1280.4,52.7,89.8,943.6,194.3
GAJAPATI,1993,0.0,0.0,26.4,73.4,128.6,130.9,288.6,154.7,157.9,104.3,0.8,0.0,1065.7,0.0,228.4,732.1,105.2
GAJAPATI,1994,0.0,38.8,8.9,127.7,106.0,117.2,265.7,319.4,315.7,208.4,9.0,0.0,1516.8,38.8,242.6,1018.0,217.4
GAJAPATI,1995,15.3,3.8,43.9,53.0,485.7,89.7,213.2,296.6,156.6,282.1,153.9,4.3,1798.1,19.1,582.6,756.0,440.3
